analysis_schema_version,base_setting_id,top_k,metric_schema_version,setting_id,arm,source_count,query_count,feasible_rate,penalized_non_usable_upper_risk,penalized_non_usable_known_risk,penalized_admissibility_upper_risk,penalized_admissibility_known_risk,infeasibility_risk_component,non_usable_conditional_risk_component,admissibility_conditional_risk_component,conditional_non_usable_upper_risk,conditional_admissibility_upper_risk,evidence_recall,candidates_scored,matched_query_count,matched_recall_evaluable_rate,matched_mean_evidence_recall,matched_feasible_rate,matched_matched_recall_evaluable_rate,matched_non_usable_known_rate,matched_non_usable_label_coverage,matched_non_usable_lower_bound,matched_non_usable_upper_bound,matched_admissibility_violation_known_rate,matched_admissibility_label_coverage,matched_admissibility_violation_lower_bound,matched_admissibility_violation_upper_bound,matched_known_relevant_admissible_rate,matched_known_relevant_inadmissible_rate,matched_known_irrelevant_admissible_rate,matched_known_irrelevant_inadmissible_rate,matched_joint_label_coverage,matched_wrong_scope_exposure_rate,matched_policy_disallowed_exposure_rate,matched_lifecycle_incompatible_exposure_rate,matched_unresolved_admissibility_rate,matched_mean_route_width,matched_mean_matched_prefix_count,matched_mean_candidates_scored,matched_mean_latency_ms,mean_returned_count,mean_original_top100_route_latency_ms,latency_claim_eligible,ranking_reused,evaluation_retuning,provider_calls,reader_calls,judge_calls
1,84f149246738,5,2,84f149246738:top_k=5,namespace_dense,2,3767,0.14934587283362372,0.897902191740559,0.8555400704462777,0.8546718008203018,0.8542402348523608,0.8506541271663763,0.047248064574182735,0.004017673653925193,0.40839773043720407,0.0905092592592592,0.28286706351545304,1551.24455090498,3767,1.0,0.28286706351545304,0.14934587283362372,0.14934587283362372,0.11006944444444443,0.6720420843776107,0.08043981481481478,0.40839773043720407,0.080787037037037,0.9899305555555556,0.08043981481481478,0.0905092592592592,0.5916022695627958,0.0,0.0,0.0,0.5916022695627958,0.0,0.06122685185185184,0.019212962962962963,0.010069444444444443,0.0,2.7684314954051796,1551.24455090498,,5.0,0.42396546620538433,False,True,False,0,0,0
1,84f149246738,10,2,84f149246738:top_k=10,namespace_dense,2,3767,0.20207095081256057,0.886207688270918,0.8122410635533992,0.8074283935203224,0.8067696682546304,0.7979290491874395,0.08827863908347834,0.009499344332883181,0.5103704028305254,0.1027195767195768,0.3894689342408979,1551.24455090498,3767,1.0,0.3894689342408979,0.20207095081256057,0.20207095081256057,0.15476058201058204,0.5843597558996333,0.09473015873015879,0.5103704028305254,0.09559656084656089,0.992010582010582,0.09473015873015879,0.1027195767195768,0.48962959716947474,0.0,0.0,0.0,0.48962959716947474,0.0,0.07716269841269842,0.017567460317460308,0.007989417989417987,0.0,4.5231083844580775,1551.24455090498,,10.0,0.42396546620538433,False,True,False,0,0,0
1,84f149246738,20,2,84f149246738:top_k=20,namespace_dense,2,3767,0.31131395982110227,0.8686485097143286,0.7315923127322106,0.7127047093519459,0.7115152548410109,0.6886860401788977,0.17996246953543044,0.024018669173048044,0.6227055118641547,0.12607858057826515,0.5328784300057341,1551.24455090498,3767,1.0,0.5328784300057341,0.31131395982110227,0.31131395982110227,0.2252232170921491,0.49540726435038407,0.11811277621453779,0.6227055118641547,0.11983490673769186,0.9920341956362727,0.11811277621453779,0.12607858057826515,0.3772944881358463,0.0,0.0,0.0,0.3772944881358463,0.0,0.10081841322466993,0.017294362989867817,0.00796580436372735,0.0,8.592082653148896,1551.24455090498,,20.0,0.42396546620538433,False,True,False,0,0,0
1,84f149246738,50,2,84f149246738:top_k=50,namespace_dense,2,3767,0.551670034162201,0.8467960971611319,0.6031549359999704,0.5185300374139988,0.5156182890034025,0.4483299658377991,0.3984661313233321,0.07020007157619987,0.7312073617214516,0.1385213091199467,0.7398917416237083,1551.24455090498,3767,1.0,0.7398917416237083,0.551670034162201,0.551670034162201,0.30550620632973546,0.39937666647259706,0.1305840281940476,0.7312073617214516,0.1327757423048775,0.9920627190741023,0.1305840281940476,0.1385213091199467,0.2687926382785491,0.0,0.0,0.0,0.2687926382785491,0.0,0.1162064469772899,0.014377581216758015,0.007937280925899024,0.0,19.63373806850084,1551.24455090498,,50.0,0.42396546620538433,False,True,False,0,0,0
1,84f149246738,100,2,84f149246738:top_k=100,namespace_dense,2,3767,0.7618665905934887,0.8366682552268816,0.5220818954730149,0.3537144372628587,0.3491262925807721,0.23813340940651134,0.5985348458203699,0.11558102785634769,0.7782058814202313,0.14159548880890932,0.8656633800606315,1551.24455090498,3767,1.0,0.8656633800606315,0.7618665905934887,0.7618665905934887,0.3478583416917436,0.3554803415563713,0.13368622297660082,0.7782058814202313,0.13597466503674685,0.9920907341676919,0.13368622297660082,0.14159548880890932,0.22179411857977033,0.0,0.0,0.0,0.22179411857977033,0.0,0.12018733625250055,0.013498886724099888,0.00790926583230891,0.0,33.182387523475136,1551.24455090498,,99.96749521988528,0.42396546620538433,False,True,False,0,0,0
1,9ea32bcd6b5a,5,2,9ea32bcd6b5a:top_k=5,query_agnostic_current_only,2,3767,0.1481128272109357,0.8979227425009371,0.8553088743920236,0.8545536339481272,0.8542710609929279,0.8518871727890643,0.04603556971187283,0.0026664611590628854,0.39533945157010164,0.06360294117647058,0.2758843310472088,1549.2815422736608,3767,1.0,0.2758843310472088,0.1481128272109357,0.1481128272109357,0.08161764705882354,0.6615232935279375,0.05686274509803922,0.39533945157010164,0.05686274509803922,0.9932598039215688,0.05686274509803922,0.06360294117647058,0.6046605484298981,0.0,0.0,0.0,0.6046605484298981,0.0,0.05686274509803922,0.0,0.006740196078431371,0.0,2.6724347633790355,1549.2815422736608,,5.0,0.6579514469223184,False,True,False,0,0,0
1,9ea32bcd6b5a,10,2,9ea32bcd6b5a:top_k=10,query_agnostic_current_only,2,3767,0.2002213823785285,0.8863318491148695,0.8115738977968376,0.8073910841041596,0.806913645903232,0.7997786176214715,0.0865532314933975,0.007612466482688432,0.5043917321956046,0.08574597663139331,0.377734939368802,1549.2815422736608,3767,1.0,0.377734939368802,0.2002213823785285,0.2002213823785285,0.1328607253086419,0.57533572591727,0.0797274581128748,0.5043917321956046,0.08036816578483247,0.9939814814814814,0.0797274581128748,0.08574597663139331,0.4956082678043955,0.0,0.0,0.0,0.4956082678043955,0.0,0.0797274581128748,0.0,0.006018518518518519,0.0,4.4828306066803,1549.2815422736608,,10.0,0.6579514469223184,False,True,False,0,0,0
1,9ea32bcd6b5a,20,2,9ea32bcd6b5a:top_k=20,query_agnostic_current_only,2,3767,0.2992917649998939,0.8708449671966225,0.7339285323079496,0.7182640998151881,0.7172874908153724,0.7007082350001061,0.17013673219651554,0.017555864815082145,0.6169579219118784,0.10546523233356754,0.5128744666448044,1549.2815422736608,3767,1.0,0.5128744666448044,0.2992917649998939,0.2992917649998939,0.19956786012341554,0.48124940029075736,0.0982073222026354,0.6169579219118784,0.09959834419393261,0.992742089869068,0.0982073222026354,0.10546523233356754,0.3830420780881223,0.0,0.0,0.0,0.3830420780881223,0.0,0.0982073222026354,0.0,0.007257910130932139,0.0,8.246919042936742,1549.2815422736608,,20.0,0.6579514469223184,False,True,False,0,0,0
1,9ea32bcd6b5a,50,2,9ea32bcd6b5a:top_k=50,query_agnostic_current_only,2,3767,0.4958747197355671,0.8538373691905798,0.615912735426598,0.5511254384324508,0.5489102280764654,0.5041252802644329,0.34971208892614514,0.04700015816801771,0.7265468380773141,0.11893019742359552,0.706244764542699,1549.2815422736608,3767,1.0,0.706244764542699,0.4958747197355671,0.4958747197355671,0.2828693483198611,0.3849366325300527,0.11148347060736677,0.7265468380773141,0.11332478213902786,0.9925532731837713,0.11148347060736677,0.11893019742359552,0.2734531619226862,0.0,0.0,0.0,0.2734531619226862,0.0,0.11148347060736677,0.0,0.007446726816228799,0.0,18.92656956278251,1549.2815422736608,,50.0,0.6579514469223184,False,True,False,0,0,0
1,9ea32bcd6b5a,100,2,9ea32bcd6b5a:top_k=100,query_agnostic_current_only,2,3767,0.6724707829486058,0.845437007505027,0.5389557966885763,0.40687640415451,0.4033422687121003,0.3275292170513942,0.5179077904536318,0.07934718710311542,0.7754095721527652,0.12446918518496441,0.8241231984310537,1549.2815422736608,3767,1.0,0.8241231984310537,0.6724707829486058,0.6724707829486058,0.3316575552915923,0.3415635331935659,0.11697310534632913,0.7754095721527652,0.11892530927820574,0.9925039201613655,0.11697310534632913,0.12446918518496441,0.22459042784723676,0.0,0.0,0.0,0.22459042784723676,0.0,0.11697310534632913,0.0,0.007496079838635242,0.0,32.770474149197554,1549.2815422736608,,99.96749521988528,0.6579514469223184,False,True,False,0,0,0
1,397792e30e1a,5,2,397792e30e1a:top_k=5,released_intent_lifecycle_upper_bound,2,3767,0.1555111009470639,0.8928826685181995,0.8444888990529361,0.8449256027109714,0.8444888990529361,0.8444888990529361,0.04839376946526371,0.0004367036580353473,0.3699718045112782,0.00769927536231884,0.2973022601177275,1525.3117518914164,3767,1.0,0.2973022601177275,0.1555111009470639,0.1555111009470639,0.0,0.6300281954887217,0.0,0.3699718045112782,0.0,0.9923007246376812,0.0,0.00769927536231884,0.6300281954887217,0.0,0.0,0.0,0.6300281954887217,0.0,0.0,0.0,0.00769927536231884,0.0,2.6938542007191892,1525.3117518914164,,5.0,0.6759720028217422,False,True,False,0,0,0
1,397792e30e1a,10,2,397792e30e1a:top_k=10,released_intent_lifecycle_upper_bound,2,3767,0.21625097547347302,0.8789993867423326,0.7839648075104975,0.7848587655869463,0.7839153878248262,0.7837490245265271,0.09525036221580566,0.0011097410604192354,0.4922712639686314,0.009183673469387754,0.4092649434789539,1525.3117518914164,3767,1.0,0.4092649434789539,0.21625097547347302,0.21625097547347302,0.0017857142857142857,0.5091054772040281,0.00137674117265954,0.4922712639686314,0.00137674117265954,0.9921930677032716,0.00137674117265954,0.009183673469387754,0.5077287360313686,0.0,0.0,0.0,0.5077287360313686,0.0,0.00137674117265954,0.0,0.007806932296728213,0.0,4.475319268811819,1525.3117518914164,,10.0,0.6759720028217422,False,True,False,0,0,0
1,397792e30e1a,20,2,397792e30e1a:top_k=20,released_intent_lifecycle_upper_bound,2,3767,0.333817042435159,0.8599525034272226,0.6709249095093206,0.6711572023921797,0.6688266276087815,0.666182957564841,0.19376954586238132,0.0049742448273387046,0.6108426293898673,0.021121008141213034,0.5562468464228563,1525.3117518914164,3767,1.0,0.5562468464228563,0.333817042435159,0.333817042435159,0.02013467553389019,0.40018090757391,0.011023536963777341,0.6108426293898673,0.011225216783434487,0.9899025288225648,0.011023536963777341,0.021121008141213034,0.3891573706101327,0.0,0.0,0.0,0.3891573706101327,0.0,0.011023536963777341,0.0,0.01009747117743567,0.0,8.593302599267943,1525.3117518914164,,20.0,0.6759720028217422,False,True,False,0,0,0
